dew_point,temperature,relative_humidity,wind_direction,wind_speed,solar_radiation,visibility_meters,Time,fog_category,pressure_altimeter_mb
19.0,27.0,61.58,270.0,12.0,448.115,7998.419799999999,2023-09-27 13:00:00,NSR,1011.853332
19.0,27.0,61.58,270.0,9.0,438.87,7998.419799999999,2023-09-27 13:30:00,NSR,1011.853332
20.0,27.0,65.54,270.0,8.0,403.31,9994.0014,2023-09-27 14:00:00,NSR,1011.853332
19.0,28.0,58.08,270.0,8.0,367.75,9994.0014,2023-09-27 14:30:00,NSR,1010.8374150000001
20.0,26.0,69.52,300.0,8.0,300.975,6002.838199999999,2023-09-27 15:00:00,NSR,1010.8374150000001
20.0,27.0,65.54,300.0,7.0,234.2,7998.419799999999,2023-09-27 15:30:00,NSR,1010.8374150000001
19.0,27.0,61.58,280.0,7.0,167.235,7998.419799999999,2023-09-27 16:00:00,NSR,1010.160137
20.0,25.0,73.78,300.0,13.0,100.27,5005.0473999999995,2023-09-27 16:30:00,HZ,1010.8374150000001
20.0,23.0,83.21,320.0,12.0,60.93,5005.0473999999995,2023-09-27 17:00:00,HZ,1010.8374150000001
20.0,23.0,83.21,320.0,6.0,21.59,6002.838199999999,2023-09-27 17:30:00,NSR,1010.8374150000001
20.0,23.0,83.21,320.0,3.0,10.795,6002.838199999999,2023-09-27 18:00:00,NSR,1010.8374150000001
21.0,22.0,94.06,300.0,5.0,0.0,6002.838199999999,2023-09-27 18:30:00,NSR,1011.853332
21.0,22.0,94.06,300.0,5.0,0.0,6002.838199999999,2023-09-27 19:00:00,NSR,1011.853332
20.0,23.0,83.21,260.0,4.0,0.0,6002.838199999999,2023-09-27 19:30:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,3.0,0.0,6002.838199999999,2023-09-27 20:00:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,5.0,0.0,6002.838199999999,2023-09-27 20:30:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,5.0,0.0,6002.838199999999,2023-09-27 21:00:00,NSR,1013.885166
20.0,23.0,83.21,270.0,7.0,0.0,6002.838199999999,2023-09-27 21:30:00,NSR,1013.885166
20.0,23.0,83.21,270.0,7.0,0.0,6002.838199999999,2023-09-27 22:00:00,NSR,1014.901083
20.0,23.0,83.21,270.0,7.0,0.0,6002.838199999999,2023-09-27 22:30:00,NSR,1014.901083
19.0,23.0,78.19,260.0,7.0,0.0,6002.838199999999,2023-09-27 23:00:00,NSR,1013.885166
19.0,22.0,83.09,270.0,7.0,0.0,6002.838199999999,2023-09-27 23:30:00,NSR,1013.885166
19.0,22.0,83.09,240.0,7.0,0.0,6002.838199999999,2023-09-28 00:00:00,NSR,1013.885166
19.0,22.0,83.09,240.0,7.0,0.0,6002.838199999999,2023-09-28 00:30:00,NSR,1013.885166
19.0,21.0,88.34,250.0,6.0,0.0,6002.838199999999,2023-09-28 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,7.0,0.0,6002.838199999999,2023-09-28 01:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-09-28 02:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,9.0,0.0,6002.838199999999,2023-09-28 02:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,5.0,0.0,6002.838199999999,2023-09-28 03:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,5.0,0.0,6002.838199999999,2023-09-28 03:30:00,NSR,1012.8692490000001
19.0,20.0,93.97,250.0,7.0,0.0,6002.838199999999,2023-09-28 04:00:00,NSR,1011.853332
19.0,21.0,88.34,240.0,6.0,0.0,6002.838199999999,2023-09-28 04:30:00,NSR,1011.853332
19.0,21.0,88.34,240.0,6.0,3.58,6002.838199999999,2023-09-28 05:00:00,NSR,1011.853332
19.0,20.0,93.97,240.0,8.0,7.16,6002.838199999999,2023-09-28 05:30:00,NSR,1011.853332
19.0,20.0,93.97,230.0,6.0,60.21,6002.838199999999,2023-09-28 06:00:00,NSR,1011.853332
19.0,20.0,93.97,230.0,7.0,113.26,6002.838199999999,2023-09-28 06:30:00,NSR,1011.853332
19.0,21.0,88.34,240.0,7.0,220.77,6002.838199999999,2023-09-28 07:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,9.0,328.28,6002.838199999999,2023-09-28 07:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,10.0,427.925,6002.838199999999,2023-09-28 08:00:00,NSR,1012.8692490000001
19.0,23.0,78.19,250.0,8.0,527.57,6002.838199999999,2023-09-28 08:30:00,NSR,1013.885166
19.0,23.0,78.19,250.0,10.0,582.71,7998.419799999999,2023-09-28 09:00:00,NSR,1013.885166
19.0,23.0,78.19,250.0,12.0,637.85,7998.419799999999,2023-09-28 09:30:00,NSR,1013.885166
19.0,24.0,73.61,250.0,12.0,661.395,9994.0014,2023-09-28 10:00:00,NSR,1013.885166
19.0,24.0,73.61,250.0,12.0,684.94,9994.0014,2023-09-28 10:30:00,NSR,1013.885166
19.0,25.0,69.33,260.0,12.0,687.33,9994.0014,2023-09-28 11:00:00,NSR,1013.885166
20.0,25.0,73.78,240.0,12.0,689.72,9994.0014,2023-09-28 11:30:00,NSR,1013.885166
20.0,25.0,73.78,260.0,12.0,644.69,9994.0014,2023-09-28 12:00:00,NSR,1012.8692490000001
20.0,26.0,69.52,260.0,12.0,599.66,9994.0014,2023-09-28 12:30:00,NSR,1012.8692490000001
20.0,26.0,69.52,250.0,10.0,585.54,9994.0014,2023-09-28 13:00:00,NSR,1012.8692490000001
20.0,26.0,69.52,240.0,10.0,571.42,9994.0014,2023-09-28 13:30:00,NSR,1011.853332
20.0,26.0,69.52,240.0,10.0,529.29,7998.419799999999,2023-09-28 14:00:00,NSR,1011.853332
20.0,26.0,69.52,240.0,10.0,487.16,7998.419799999999,2023-09-28 14:30:00,NSR,1011.853332
20.0,26.0,69.52,250.0,10.0,398.77,6002.838199999999,2023-09-28 15:00:00,NSR,1010.8374150000001
20.0,26.0,69.52,250.0,8.0,310.38,5005.0473999999995,2023-09-28 15:30:00,HZ,1010.160137
20.0,26.0,69.52,250.0,8.0,217.45,7998.419799999999,2023-09-28 16:00:00,NSR,1010.160137
20.0,26.0,69.52,230.0,8.0,124.52,7998.419799999999,2023-09-28 16:30:00,NSR,1010.160137
20.0,25.0,73.78,250.0,12.0,71.54,5005.0473999999995,2023-09-28 17:00:00,HZ,1010.160137
20.0,23.0,83.21,250.0,15.0,18.56,4007.2566,2023-09-28 17:30:00,HZ,1010.160137
20.0,23.0,83.21,220.0,12.0,9.28,6002.838199999999,2023-09-28 18:00:00,NSR,1010.8374150000001
20.0,23.0,83.21,220.0,10.0,0.0,6002.838199999999,2023-09-28 18:30:00,NSR,1010.8374150000001
20.0,23.0,83.21,230.0,10.0,0.0,6002.838199999999,2023-09-28 19:00:00,NSR,1011.853332
20.0,23.0,83.21,230.0,10.0,0.0,6002.838199999999,2023-09-28 19:30:00,NSR,1011.853332
20.0,22.0,88.43,240.0,10.0,0.0,6002.838199999999,2023-09-28 20:00:00,NSR,1012.8692490000001
20.0,22.0,88.43,230.0,10.0,0.0,6002.838199999999,2023-09-28 20:30:00,NSR,1012.8692490000001
20.0,22.0,88.43,220.0,10.0,0.0,6002.838199999999,2023-09-28 21:00:00,NSR,1012.8692490000001
20.0,22.0,88.43,230.0,10.0,0.0,6002.838199999999,2023-09-28 21:30:00,NSR,1013.885166
20.0,22.0,88.43,230.0,10.0,0.0,6002.838199999999,2023-09-28 22:00:00,NSR,1012.8692490000001
20.0,21.0,94.01,230.0,9.0,0.0,6002.838199999999,2023-09-28 22:30:00,NSR,1013.885166
20.0,21.0,94.01,230.0,9.0,0.0,6002.838199999999,2023-09-28 23:00:00,NSR,1013.885166
19.0,22.0,83.09,240.0,9.0,0.0,6002.838199999999,2023-09-28 23:30:00,NSR,1013.885166
19.0,21.0,88.34,240.0,9.0,0.0,6002.838199999999,2023-09-29 00:00:00,NSR,1013.885166
19.0,21.0,88.34,240.0,9.0,0.0,6002.838199999999,2023-09-29 00:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,11.0,0.0,6002.838199999999,2023-09-29 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,260.0,11.0,0.0,6002.838199999999,2023-09-29 01:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,0.0,6002.838199999999,2023-09-29 02:00:00,NSR,1011.853332
19.0,21.0,88.34,230.0,8.0,0.0,6002.838199999999,2023-09-29 02:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-09-29 03:00:00,NSR,1011.853332
19.0,21.0,88.34,230.0,6.0,0.0,6002.838199999999,2023-09-29 03:30:00,NSR,1010.8374150000001
19.0,21.0,88.34,230.0,6.0,0.0,6002.838199999999,2023-09-29 04:00:00,NSR,1010.8374150000001
19.0,21.0,88.34,230.0,6.0,0.0,6002.838199999999,2023-09-29 04:30:00,NSR,1010.8374150000001
19.0,20.0,93.97,230.0,6.0,3.575,6002.838199999999,2023-09-29 05:00:00,NSR,1011.853332
19.0,20.0,93.97,230.0,8.0,7.15,6002.838199999999,2023-09-29 05:30:00,NSR,1011.853332
19.0,20.0,93.97,230.0,8.0,57.775,6002.838199999999,2023-09-29 06:00:00,NSR,1011.853332
19.0,21.0,88.34,230.0,8.0,108.4,6002.838199999999,2023-09-29 06:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,8.0,210.905,6002.838199999999,2023-09-29 07:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,240.0,10.0,313.41,7998.419799999999,2023-09-29 07:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,240.0,10.0,406.895,9994.0014,2023-09-29 08:00:00,NSR,1013.885166
19.0,22.0,83.09,240.0,6.0,500.38,9994.0014,2023-09-29 08:30:00,NSR,1013.885166
19.0,23.0,78.19,240.0,14.0,570.84,9994.0014,2023-09-29 09:00:00,NSR,1014.901083
19.0,23.0,78.19,240.0,10.0,641.3,9994.0014,2023-09-29 09:30:00,NSR,1014.901083
19.0,23.0,78.19,250.0,12.0,651.585,9994.0014,2023-09-29 10:00:00,NSR,1014.901083
19.0,25.0,69.33,240.0,12.0,661.87,9994.0014,2023-09-29 10:30:00,NSR,1014.901083
19.0,25.0,69.33,240.0,12.0,636.835,9994.0014,2023-09-29 11:00:00,NSR,1013.885166
19.0,25.0,69.33,240.0,14.0,611.8,9994.0014,2023-09-29 11:30:00,NSR,1013.885166
19.0,25.0,69.33,230.0,17.0,614.53,9994.0014,2023-09-29 12:00:00,NSR,1013.885166
19.0,26.0,65.33,230.0,12.0,617.26,9994.0014,2023-09-29 12:30:00,NSR,1013.885166
20.0,26.0,69.52,240.0,12.0,578.945,9994.0014,2023-09-29 13:00:00,NSR,1012.8692490000001
20.0,26.0,69.52,240.0,12.0,540.63,9994.0014,2023-09-29 13:30:00,NSR,1011.853332
19.0,26.0,65.33,240.0,12.0,488.885,9994.0014,2023-09-29 14:00:00,NSR,1011.853332
20.0,26.0,69.52,240.0,12.0,437.14,9994.0014,2023-09-29 14:30:00,NSR,1011.853332
19.0,27.0,61.58,240.0,16.0,362.665,9994.0014,2023-09-29 15:00:00,NSR,1010.8374150000001
19.0,26.0,65.33,240.0,14.0,288.19,9994.0014,2023-09-29 15:30:00,NSR,1010.8374150000001
19.0,26.0,65.33,250.0,16.0,207.51,9994.0014,2023-09-29 16:00:00,NSR,1010.160137
18.0,26.0,61.36,240.0,16.0,126.83,9994.0014,2023-09-29 16:30:00,NSR,1010.8374150000001
18.0,26.0,61.36,230.0,18.0,73.42,9994.0014,2023-09-29 17:00:00,NSR,1010.8374150000001
17.0,26.0,57.6,230.0,16.0,20.01,9994.0014,2023-09-29 17:30:00,NSR,1010.8374150000001
17.0,25.0,61.13,250.0,16.0,10.005,9994.0014,2023-09-29 18:00:00,NSR,1010.8374150000001
18.0,25.0,65.12,240.0,12.0,0.0,9994.0014,2023-09-29 18:30:00,NSR,1011.853332
18.0,24.0,69.14,240.0,9.0,0.0,9994.0014,2023-09-29 19:00:00,NSR,1011.853332
18.0,24.0,69.14,240.0,14.0,0.0,9994.0014,2023-09-29 19:30:00,NSR,1012.8692490000001
19.0,23.0,78.19,230.0,7.0,0.0,9994.0014,2023-09-29 20:00:00,NSR,1012.8692490000001
19.0,23.0,78.19,270.0,9.0,0.0,9994.0014,2023-09-29 20:30:00,NSR,1013.885166
19.0,22.0,83.09,260.0,11.0,0.0,9994.0014,2023-09-29 21:00:00,NSR,1013.885166
18.0,22.0,78.04,250.0,12.0,0.0,7998.419799999999,2023-09-29 21:30:00,NSR,1013.885166
18.0,22.0,78.04,250.0,12.0,0.0,6002.838199999999,2023-09-29 22:00:00,NSR,1013.885166
19.0,22.0,83.09,260.0,11.0,0.0,6002.838199999999,2023-09-29 22:30:00,NSR,1013.885166
19.0,22.0,83.09,250.0,11.0,0.0,6002.838199999999,2023-09-29 23:00:00,NSR,1013.885166
18.0,22.0,78.04,240.0,10.0,0.0,6002.838199999999,2023-09-29 23:30:00,NSR,1013.885166
18.0,22.0,78.04,240.0,10.0,0.0,6002.838199999999,2023-09-30 00:00:00,NSR,1013.885166
19.0,22.0,83.09,260.0,10.0,0.0,6002.838199999999,2023-09-30 00:30:00,NSR,1013.885166
18.0,22.0,78.04,240.0,7.0,0.0,6002.838199999999,2023-09-30 01:00:00,NSR,1013.885166
18.0,21.0,82.98,240.0,8.0,0.0,6002.838199999999,2023-09-30 01:30:00,NSR,1012.8692490000001
18.0,21.0,82.98,240.0,8.0,0.0,6002.838199999999,2023-09-30 02:00:00,NSR,1012.8692490000001
18.0,21.0,82.98,250.0,10.0,0.0,6002.838199999999,2023-09-30 02:30:00,NSR,1012.8692490000001
18.0,21.0,82.98,240.0,10.0,0.0,6002.838199999999,2023-09-30 03:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,230.0,8.0,0.0,6002.838199999999,2023-09-30 03:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,220.0,6.0,0.0,6002.838199999999,2023-09-30 04:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,5.0,0.0,6002.838199999999,2023-09-30 04:30:00,NSR,1011.853332
19.0,21.0,88.34,240.0,6.0,3.195,6002.838199999999,2023-09-30 05:00:00,NSR,1011.853332
19.0,21.0,88.34,240.0,8.0,6.39,6002.838199999999,2023-09-30 05:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,230.0,8.0,50.915,6002.838199999999,2023-09-30 06:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,230.0,6.0,95.44,6002.838199999999,2023-09-30 06:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,230.0,6.0,186.27,7998.419799999999,2023-09-30 07:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,230.0,10.0,277.1,7998.419799999999,2023-09-30 07:30:00,NSR,1013.885166
19.0,23.0,78.19,230.0,10.0,361.31,7998.419799999999,2023-09-30 08:00:00,NSR,1013.885166
19.0,23.0,78.19,250.0,10.0,445.52,7998.419799999999,2023-09-30 08:30:00,NSR,1013.885166
19.0,23.0,78.19,250.0,10.0,498.995,7998.419799999999,2023-09-30 09:00:00,NSR,1014.901083
19.0,24.0,73.61,250.0,14.0,552.47,7998.419799999999,2023-09-30 09:30:00,NSR,1014.901083
20.0,24.0,78.34,250.0,10.0,557.535,7998.419799999999,2023-09-30 10:00:00,NSR,1014.901083
20.0,25.0,73.78,250.0,13.0,562.6,7998.419799999999,2023-09-30 10:30:00,NSR,1014.901083
20.0,25.0,73.78,250.0,11.0,562.525,7998.419799999999,2023-09-30 11:00:00,NSR,1014.901083
20.0,25.0,73.78,250.0,11.0,562.45,7998.419799999999,2023-09-30 11:30:00,NSR,1013.885166
20.0,26.0,69.52,230.0,12.0,595.01,7998.419799999999,2023-09-30 12:00:00,NSR,1013.885166
20.0,26.0,69.52,250.0,12.0,627.57,7998.419799999999,2023-09-30 12:30:00,NSR,1012.8692490000001
20.0,27.0,65.54,250.0,15.0,614.655,7998.419799999999,2023-09-30 13:00:00,NSR,1012.8692490000001
20.0,27.0,65.54,250.0,12.0,601.74,7998.419799999999,2023-09-30 13:30:00,NSR,1011.853332
20.0,28.0,61.81,250.0,12.0,519.32,7998.419799999999,2023-09-30 14:00:00,NSR,1011.853332
20.0,28.0,61.81,260.0,8.0,436.9,7998.419799999999,2023-09-30 14:30:00,NSR,1010.8374150000001
20.0,27.0,65.54,260.0,16.0,356.585,7998.419799999999,2023-09-30 15:00:00,NSR,1010.8374150000001
19.0,27.0,61.58,260.0,14.0,276.27,7998.419799999999,2023-09-30 15:30:00,NSR,1010.8374150000001
20.0,25.0,73.78,260.0,18.0,195.575,4007.2566,2023-09-30 16:00:00,HZ,1011.853332
21.0,23.0,88.51,260.0,16.0,114.88,4007.2566,2023-09-30 16:30:00,HZ,1011.853332
20.0,23.0,83.21,250.0,17.0,66.545,6002.838199999999,2023-09-30 17:00:00,NSR,1011.853332
20.0,23.0,83.21,250.0,10.0,18.21,6002.838199999999,2023-09-30 17:30:00,NSR,1011.853332
20.0,23.0,83.21,250.0,10.0,9.105,6002.838199999999,2023-09-30 18:00:00,NSR,1011.853332
20.0,23.0,83.21,250.0,8.0,0.0,6002.838199999999,2023-09-30 18:30:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,10.0,0.0,6002.838199999999,2023-09-30 19:00:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,10.0,0.0,6002.838199999999,2023-09-30 19:30:00,NSR,1012.8692490000001
20.0,23.0,83.21,250.0,10.0,0.0,6002.838199999999,2023-09-30 20:00:00,NSR,1013.885166
20.0,23.0,83.21,250.0,10.0,0.0,6002.838199999999,2023-09-30 20:30:00,NSR,1012.8692490000001
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 21:00:00,NSR,1013.885166
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 21:30:00,NSR,1014.901083
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 22:00:00,NSR,1014.901083
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 22:30:00,NSR,1014.901083
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 23:00:00,NSR,1014.901083
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-09-30 23:30:00,NSR,1013.885166
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-10-01 00:00:00,NSR,1013.885166
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-10-01 00:30:00,NSR,1012.8692490000001
20.0,22.0,88.43,250.0,10.0,0.0,6002.838199999999,2023-10-01 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,12.0,0.0,6002.838199999999,2023-10-01 01:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,11.0,0.0,6002.838199999999,2023-10-01 02:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,10.0,0.0,6002.838199999999,2023-10-01 02:30:00,NSR,1011.853332
19.0,22.0,83.09,250.0,8.0,0.0,6002.838199999999,2023-10-01 03:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-10-01 03:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-10-01 04:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,11.0,0.0,6002.838199999999,2023-10-01 04:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,11.0,3.255,6002.838199999999,2023-10-01 05:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,11.0,6.51,6002.838199999999,2023-10-01 05:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,10.0,46.795,6002.838199999999,2023-10-01 06:00:00,NSR,1011.853332
19.0,22.0,83.09,250.0,10.0,87.08,6002.838199999999,2023-10-01 06:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,10.0,186.94,6002.838199999999,2023-10-01 07:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,12.0,286.8,6002.838199999999,2023-10-01 07:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,250.0,12.0,376.23,6002.838199999999,2023-10-01 08:00:00,NSR,1013.885166
20.0,23.0,83.21,240.0,10.0,465.66,6002.838199999999,2023-10-01 08:30:00,NSR,1013.885166
20.0,23.0,83.21,230.0,10.0,566.39,6002.838199999999,2023-10-01 09:00:00,NSR,1014.901083
19.0,24.0,73.61,220.0,10.0,667.12,6002.838199999999,2023-10-01 09:30:00,NSR,1014.901083
19.0,24.0,73.61,220.0,12.0,701.94,6002.838199999999,2023-10-01 10:00:00,NSR,1014.901083
20.0,25.0,73.78,240.0,13.0,736.76,7998.419799999999,2023-10-01 10:30:00,NSR,1013.885166
20.0,25.0,73.78,240.0,15.0,765.835,7998.419799999999,2023-10-01 11:00:00,NSR,1013.885166
20.0,27.0,65.54,230.0,14.0,794.91,9994.0014,2023-10-01 11:30:00,NSR,1013.885166
20.0,27.0,65.54,250.0,12.0,710.09,9994.0014,2023-10-01 12:00:00,NSR,1012.8692490000001
19.0,28.0,58.08,240.0,14.0,625.27,9994.0014,2023-10-01 12:30:00,NSR,1012.8692490000001
19.0,28.0,58.08,250.0,16.0,600.145,9994.0014,2023-10-01 13:00:00,NSR,1011.853332
19.0,28.0,58.08,250.0,16.0,575.02,9994.0014,2023-10-01 13:30:00,NSR,1010.8374150000001
19.0,29.0,54.8,240.0,10.0,555.41,9994.0014,2023-10-01 14:00:00,NSR,1010.8374150000001
19.0,29.0,54.8,240.0,15.0,535.8,9994.0014,2023-10-01 14:30:00,NSR,1010.8374150000001
19.0,28.0,58.08,250.0,14.0,435.495,9994.0014,2023-10-01 15:00:00,NSR,1010.8374150000001
19.0,28.0,58.08,250.0,14.0,335.19,9994.0014,2023-10-01 15:30:00,NSR,1010.8374150000001
19.0,28.0,58.08,240.0,13.0,241.315,9994.0014,2023-10-01 16:00:00,NSR,1010.8374150000001
19.0,28.0,58.08,240.0,13.0,147.44,9994.0014,2023-10-01 16:30:00,NSR,1010.8374150000001
18.0,28.0,54.55,240.0,11.0,82.725,9994.0014,2023-10-01 17:00:00,NSR,1010.8374150000001
17.0,27.0,54.3,230.0,11.0,18.01,9994.0014,2023-10-01 17:30:00,NSR,1010.8374150000001
17.0,26.0,57.6,230.0,10.0,9.005,9994.0014,2023-10-01 18:00:00,NSR,1011.853332
17.0,26.0,57.6,240.0,12.0,0.0,7998.419799999999,2023-10-01 18:30:00,NSR,1011.853332
17.0,25.0,61.13,240.0,13.0,0.0,7998.419799999999,2023-10-01 19:00:00,NSR,1012.8692490000001
17.0,24.0,64.91,250.0,12.0,0.0,6002.838199999999,2023-10-01 19:30:00,NSR,1012.8692490000001
18.0,24.0,69.14,260.0,14.0,0.0,6002.838199999999,2023-10-01 20:00:00,NSR,1013.885166
18.0,24.0,69.14,250.0,12.0,0.0,6002.838199999999,2023-10-01 20:30:00,NSR,1013.885166
18.0,23.0,73.44,260.0,10.0,0.0,6002.838199999999,2023-10-01 21:00:00,NSR,1013.885166
18.0,23.0,73.44,240.0,10.0,0.0,6002.838199999999,2023-10-01 21:30:00,NSR,1013.885166
18.0,22.0,78.04,240.0,10.0,0.0,6002.838199999999,2023-10-01 22:00:00,NSR,1014.901083
18.0,22.0,78.04,230.0,8.0,0.0,6002.838199999999,2023-10-01 22:30:00,NSR,1014.901083
19.0,22.0,83.09,240.0,9.0,0.0,6002.838199999999,2023-10-01 23:00:00,NSR,1014.901083
19.0,22.0,83.09,240.0,10.0,0.0,6002.838199999999,2023-10-01 23:30:00,NSR,1013.885166
19.0,22.0,83.09,240.0,10.0,0.0,6002.838199999999,2023-10-02 00:00:00,NSR,1013.885166
19.0,21.0,88.34,230.0,10.0,0.0,6002.838199999999,2023-10-02 00:30:00,NSR,1013.885166
19.0,21.0,88.34,230.0,10.0,0.0,6002.838199999999,2023-10-02 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,0.0,6002.838199999999,2023-10-02 01:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,0.0,6002.838199999999,2023-10-02 02:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,0.0,6002.838199999999,2023-10-02 02:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,12.0,0.0,6002.838199999999,2023-10-02 03:00:00,NSR,1011.853332
19.0,21.0,88.34,240.0,12.0,0.0,6002.838199999999,2023-10-02 03:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,0.0,6002.838199999999,2023-10-02 04:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,230.0,8.0,0.0,6002.838199999999,2023-10-02 04:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,3.515,6002.838199999999,2023-10-02 05:00:00,NSR,1012.8692490000001
19.0,20.0,93.97,240.0,9.0,7.03,6002.838199999999,2023-10-02 05:30:00,NSR,1012.8692490000001
19.0,20.0,93.97,250.0,11.0,51.645,6002.838199999999,2023-10-02 06:00:00,NSR,1012.8692490000001
19.0,20.0,93.97,240.0,9.0,96.26,6002.838199999999,2023-10-02 06:30:00,NSR,1012.8692490000001
19.0,20.0,93.97,240.0,8.0,202.06,6002.838199999999,2023-10-02 07:00:00,NSR,1013.885166
19.0,21.0,88.34,240.0,12.0,307.86,6002.838199999999,2023-10-02 07:30:00,NSR,1013.885166
19.0,22.0,83.09,250.0,12.0,422.34,6002.838199999999,2023-10-02 08:00:00,NSR,1013.885166
19.0,23.0,78.19,250.0,14.0,536.82,7998.419799999999,2023-10-02 08:30:00,NSR,1013.885166
19.0,23.0,78.19,250.0,12.0,619.06,7998.419799999999,2023-10-02 09:00:00,NSR,1013.885166
19.0,24.0,73.61,250.0,12.0,701.3,9994.0014,2023-10-02 09:30:00,NSR,1014.901083
19.0,25.0,69.33,270.0,16.0,703.135,9994.0014,2023-10-02 10:00:00,NSR,1014.901083
18.0,26.0,61.36,270.0,12.0,704.97,9994.0014,2023-10-02 10:30:00,NSR,1014.901083
18.0,26.0,61.36,270.0,15.0,681.78,9994.0014,2023-10-02 11:00:00,NSR,1014.901083
18.0,26.0,61.36,270.0,15.0,658.59,9994.0014,2023-10-02 11:30:00,NSR,1013.885166
18.0,26.0,61.36,270.0,14.0,619.825,9994.0014,2023-10-02 12:00:00,NSR,1013.885166
18.0,27.0,57.84,270.0,14.0,581.06,9994.0014,2023-10-02 12:30:00,NSR,1013.885166
17.0,27.0,54.3,270.0,14.0,568.51,9994.0014,2023-10-02 13:00:00,NSR,1012.8692490000001
18.0,28.0,54.55,270.0,14.0,555.96,9994.0014,2023-10-02 13:30:00,NSR,1012.8692490000001
17.0,29.0,48.32,270.0,14.0,515.72,9994.0014,2023-10-02 14:00:00,NSR,1011.853332
17.0,29.0,48.32,270.0,16.0,475.48,9994.0014,2023-10-02 14:30:00,NSR,1011.853332
17.0,28.0,51.21,270.0,16.0,393.255,9994.0014,2023-10-02 15:00:00,NSR,1011.853332
17.0,28.0,51.21,290.0,16.0,311.03,9994.0014,2023-10-02 15:30:00,NSR,1011.853332
17.0,28.0,51.21,270.0,16.0,234.625,9994.0014,2023-10-02 16:00:00,NSR,1011.853332
17.0,29.0,48.32,290.0,16.0,158.22,9994.0014,2023-10-02 16:30:00,NSR,1011.853332
17.0,28.0,51.21,270.0,12.0,88.75,9994.0014,2023-10-02 17:00:00,NSR,1011.853332
17.0,27.0,54.3,270.0,12.0,19.28,9994.0014,2023-10-02 17:30:00,NSR,1011.853332
